//X Y Z Nx Ny Nz
-0.88947552 2.04324007 3.69622135 -0.881656 -0.471891 0.001322
-0.84646696 1.96277726 4.48271656 -0.861665 -0.507260 -0.014880
-0.86070013 1.98940551 4.33702278 -0.860556 -0.508696 0.025912
-0.88234305 2.02989626 4.82751274 -0.881656 -0.471891 0.001322
-0.86051005 1.98904979 2.50344372 -0.855828 -0.517259 0.001344
-0.83342510 1.93837774 2.83305502 -0.857876 -0.513641 -0.014908
-0.85452342 1.97784972 2.88877439 -0.857876 -0.513641 -0.014908
-0.84206742 1.95454633 4.47565842 -0.920364 -0.360021 -0.152694
-0.89589542 2.05525088 4.77789164 -0.924226 -0.380869 0.027298
-0.86215353 1.99212456 2.70579767 -0.857729 -0.514100 -0.001342
-0.84233516 1.95504725 0.81840676 -0.874641 -0.484725 0.006677
-0.89126855 2.04659462 4.77805233 -0.924226 -0.380869 0.027298
-0.84473056 1.95952868 1.17621183 -0.858186 -0.513295 0.006736
-0.85783219 1.98404002 1.72878265 -0.881065 -0.472993 -0.001325
-0.87647367 2.01891541 3.25205660 -0.856874 -0.494856 0.144515
-0.85804814 1.98444390 4.33083200 -0.860492 -0.508658 0.028638
-0.86593616 1.99920130 2.49578857 -0.881656 -0.471891 -0.001322
-0.84826618 1.96614325 1.10977340 -0.854119 -0.516930 0.057127
-0.83171517 1.93517864 0.64225644 -0.800514 -0.597924 0.040799
-0.85243374 1.97394025 2.06266785 -0.869716 -0.493332 -0.014787
-0.89705950 2.05742931 0.29565331 -0.890946 -0.452864 -0.033595
-0.89524561 2.05403566 0.88300270 -0.897290 -0.441440 0.001310
-0.90249920 2.06760621 0.47723889 -0.886589 -0.462511 0.006626
-0.90274251 2.06806087 2.40998030 -0.925547 -0.374721 0.054288
-0.90892690 2.07963157 0.82096666 -0.906825 -0.421260 -0.014436
-0.89465219 2.05292511 2.25659871 -0.888085 -0.459354 -0.017309
-0.91374516 2.08864546 3.27672172 -0.920784 -0.389812 -0.014246
-0.90002388 2.06297493 2.33809876 -0.881656 -0.471891 -0.001322
-0.89722091 2.05773115 1.21662009 -0.890920 -0.454065 -0.009267
-0.89692181 2.05717111 2.76815081 -0.902610 -0.429371 0.030574
-0.87645352 2.01887774 1.90799701 -0.892578 -0.450890 0.001315
-0.89020962 2.04461384 1.21705329 -0.890920 -0.454065 -0.009267
-0.91320592 2.08763695 1.64520526 -0.658170 -0.621512 0.424894
-0.88802594 2.04052854 0.51106465 -0.886589 -0.462511 0.006626
-0.88513464 2.03511882 2.55670905 -0.898255 -0.439235 -0.014509
-0.90307105 2.06867599 0.76329356 -0.904312 -0.426413 0.019802
-0.92086089 2.10195780 3.77907896 -0.881656 -0.471891 0.001322
-0.88007617 2.02565551 1.48466957 -0.881656 -0.471891 -0.001322
-0.92045444 2.10119772 2.97902799 -0.942466 -0.333605 0.021564
-0.91118520 2.08385611 2.72454500 -0.911166 -0.411789 -0.014380
-0.90034336 2.06357241 3.01106620 -0.936375 -0.348389 0.042739
-0.87486112 2.01589894 0.49426702 -0.886589 -0.462511 0.006626
-0.88068539 2.02679515 2.60455179 -0.895734 -0.444588 -0.001311
-0.90105927 2.06491160 3.69004512 -0.881656 -0.471891 0.001322
-0.89948016 2.06195807 1.12898827 -0.903820 -0.427571 -0.017103
-0.89752501 2.05830026 0.47154030 -0.885003 -0.465583 0.001319
-0.86643034 2.00012589 1.16991091 -0.881656 -0.471891 -0.001322
-0.86966008 2.00616837 1.24451768 -0.869945 -0.493103 0.006682
-0.89033943 2.04485679 1.35130012 -0.881656 -0.471891 -0.001322
-0.91572225 2.09234452 1.30023825 -0.881656 -0.471891 -0.001322
-0.90205306 2.06677103 3.06315827 -0.881656 -0.471891 -0.001322
-0.90778553 2.07749629 0.39138153 -0.907807 -0.419289 -0.009143
-0.89357084 2.05090213 2.27377677 -0.888085 -0.459354 -0.017309
-0.89691371 2.05715609 2.00766754 -0.897290 -0.441440 0.001310
-0.91352475 2.08823276 3.47263598 -0.943049 -0.326490 0.063737
-0.88993663 2.04410315 2.21991992 -0.892380 -0.450845 -0.019949
-0.87497354 2.01610923 0.34429258 -0.879361 -0.476155 0.001326
-0.87309223 2.01258922 1.59900212 -0.881656 -0.471891 0.001322
-0.91474861 2.09052253 4.37817240 -0.916332 -0.392326 -0.080094
-0.84995508 1.96930301 0.78775173 -0.870896 -0.490473 -0.031249
-0.92015499 2.10063791 0.64617050 -0.938727 -0.344659 0.001253
-0.92168230 2.10349512 0.45038739 -0.905753 -0.423212 -0.022413
-0.94906157 2.19061947 4.83924770 -0.956644 -0.291258 -0.001219
-0.92805898 2.12138247 4.35354567 -0.942776 -0.333406 -0.003746
-0.94233704 2.16845202 2.98169899 -0.944037 -0.329723 0.008776
-0.96434271 2.24099541 3.84016037 -0.956644 -0.291258 -0.001219
-0.93601567 2.14761281 1.92986941 -0.912543 -0.406315 -0.046626
-0.94808739 2.18740821 3.01194191 -0.943398 -0.331260 0.016374
-0.95007437 2.19395876 3.66112566 -0.956644 -0.291258 0.001219
-0.94899714 2.19040728 3.33263421 -0.953483 -0.301424 -0.003691
-0.94684052 2.18329787 2.89597034 -0.955540 -0.294859 0.001223
-0.93383121 2.14041162 2.75157833 -0.933196 -0.359312 0.006348
-0.93606788 2.14778447 4.88860416 -0.920278 -0.390303 -0.027413
-0.94177854 2.16661072 2.58592129 -0.956644 -0.291258 -0.001219
-0.96115470 2.23048592 4.51509333 -0.956644 -0.291258 0.001219
-0.94263774 2.16944289 4.76191807 -0.928875 -0.369746 -0.021901
-0.94020897 2.16143632 2.80298090 -0.944109 -0.329630 -0.001244
-0.95403355 2.20701051 4.36075258 -0.951266 -0.307946 -0.016208
-0.94312882 2.17106199 3.14895058 -0.944309 -0.328945 -0.008755
-0.94653171 2.18228006 2.67818737 -0.947936 -0.318457 -0.001239
-0.94370866 2.17297363 2.20001698 -0.956644 -0.291258 -0.001219
-0.93012160 2.12818241 3.30800200 -0.920784 -0.389812 -0.014246
-0.95575410 2.21268249 2.91745210 -0.955540 -0.294859 0.001223
-0.95122582 2.19775486 2.87267900 -0.956644 -0.291258 0.001219
-0.93312329 2.13807797 1.69534016 -0.951537 -0.307228 -0.013682
-0.94679791 2.18315721 4.37126303 -0.942776 -0.333406 -0.003746
-0.95108694 2.19729614 4.77518463 -0.956644 -0.291258 -0.001219
-0.93126035 2.13193703 1.15734529 -0.936483 -0.350710 -0.001257
-0.93645817 2.14907169 2.80467272 -0.938727 -0.344659 0.001253
-0.93103236 2.13118482 2.57353044 -0.930501 -0.365783 -0.019252
-0.94845283 2.18861341 2.56076074 -0.956644 -0.291258 -0.001219
-0.93226397 2.13524485 3.38543892 -0.946379 -0.322941 0.008728
-0.92582625 2.11402297 0.49402845 -0.936131 -0.349919 0.034863
-0.95369929 2.20590854 3.44484782 -0.953176 -0.301984 0.016156
-0.93210322 2.13471508 3.29724216 -0.947842 -0.318445 -0.013737
-0.92950523 2.12615013 4.92119694 -0.918783 -0.392631 -0.040982
-0.96939003 2.25763464 4.55218315 -0.981344 -0.041332 -0.187766
-0.93250257 2.13603187 2.18864107 -0.922984 -0.384469 0.016829
-0.93142384 2.13247561 2.00499010 -0.934893 -0.354262 0.021742
-0.92982042 2.12718916 4.44559813 -0.944791 -0.327478 0.011292
-0.95884442 2.22286987 4.00035095 -0.979755 -0.200115 -0.005784
-0.94750983 2.18550467 2.38245749 -0.941737 -0.331232 -0.058453
-0.92849469 2.12281919 2.91333032 -0.944037 -0.329723 0.008776
-0.92659682 2.11656308 0.89357293 -0.930926 -0.364387 0.024464
-0.98051190 2.29429865 4.29893684 -0.966334 -0.140628 0.215458
-0.97777295 2.28527021 1.46741569 -0.992621 -0.121211 0.003276
-0.95814061 2.22055006 2.07796741 -0.968344 -0.249549 -0.005970
-0.96200246 2.23328137 0.51446182 -0.956644 -0.291258 -0.001219
-0.95657378 2.21538520 1.19971573 -0.956644 -0.291258 -0.001219
-0.97312993 2.26996374 2.87794375 -0.956644 -0.291258 -0.001219
-0.97901404 2.28936076 4.85516500 -0.956644 -0.291258 0.001219
-0.97496313 2.27600670 3.38901353 -0.956644 -0.291258 0.001219
-0.96762508 2.25181675 0.33301446 -0.971719 -0.235460 -0.017928
-0.95789820 2.21975112 1.20645940 -0.956644 -0.291258 -0.001219
-0.96897316 2.25626040 3.22051573 -0.971693 -0.236101 -0.008305
-0.96253771 2.23504567 1.08188355 -0.956644 -0.291258 -0.001219
-0.94284689 2.17013288 0.84446746 -0.939223 -0.343250 -0.006287
-0.96361685 2.23860335 0.46813560 -0.956644 -0.291258 0.001219
-0.96639347 2.24775624 3.73562121 -0.973554 -0.228306 -0.008281
-0.96126801 2.23085999 0.52954066 -0.956644 -0.291258 -0.001219
-0.95328420 2.20454073 0.99840552 -0.956644 -0.291258 0.001219
-0.96545422 2.24466038 0.61600214 -0.956644 -0.291258 -0.001219
-0.97335547 2.27070737 1.04163432 -0.956644 -0.291258 0.001219
-0.96244043 2.23472524 0.48941782 -0.956644 -0.291258 0.001219
-0.96645457 2.24795771 2.54417443 -0.955605 -0.275079 -0.105599
-0.96207219 2.23351121 0.49685091 -0.956644 -0.291258 -0.001219
-0.96893382 2.25613046 3.94506812 -0.979410 -0.201472 0.012810
-0.94576412 2.17974949 1.91786003 -0.956644 -0.291258 -0.001219
-0.96679926 2.24909449 1.06207931 -0.956644 -0.291258 -0.001219
-0.94508588 2.17751408 1.16042638 -0.943119 -0.332049 -0.016413
-0.96168655 2.23223948 2.57890749 -0.956644 -0.291258 -0.001219
-0.95122397 2.19774890 1.78401625 -0.964591 -0.263727 0.003613
-0.97810787 2.28637433 1.92621624 -0.965457 -0.250490 0.071748
-0.94572908 2.17963433 1.72647512 -0.956918 -0.289185 -0.026064
-0.96435755 2.24104476 1.68582511 -0.966539 -0.256380 -0.008426
-0.97536927 2.27734661 1.43238056 -0.992621 -0.121211 0.003276
-0.95464230 2.20901775 0.96773887 -0.956644 -0.291258 0.001219
-0.97561252 2.27814817 1.00507486 -0.978551 -0.204209 -0.027149
-0.95970535 2.22570872 0.78443629 -0.974348 -0.211170 0.077800
-0.93370634 2.14000034 0.27301806 -0.939720 -0.341831 0.008830
-0.96889359 2.25599790 3.81337881 -0.978655 -0.205483 -0.003483
-0.96688783 2.24938583 3.63588500 -0.979118 -0.201479 -0.027100
-0.94956034 2.19226480 0.25313213 -0.956644 -0.291258 -0.001219
-0.96423566 2.24064326 0.46837676 -0.956644 -0.291258 0.001219
-0.96469569 2.24215984 1.08781290 -0.956644 -0.291258 -0.001219
-0.94389725 2.17359567 0.37377158 -0.951115 -0.308835 0.001230
-0.98499709 2.33796453 3.70969820 -0.986876 -0.161284 -0.007895
-0.98823160 2.37080503 3.49540377 -0.995277 -0.097074 0.001067
-0.99056476 2.39449358 4.41758823 -0.995277 -0.097074 0.001067
-0.98365253 2.32431316 4.61217213 -0.988978 -0.146138 -0.023790
-0.99399191 2.42928982 4.28527308 -0.998196 -0.045517 0.039166
-0.99045980 2.39342856 2.58896899 -0.995277 -0.097074 0.001067
-0.98379195 2.32572961 1.79102552 -0.984427 -0.175340 0.012606
-0.99244297 2.41356325 4.55574417 -0.995277 -0.097074 0.001067
-0.98154056 2.30287075 1.33682537 -0.994460 -0.103476 0.018517
-0.98214990 2.30905771 1.71362507 -0.971450 -0.235320 0.030169
-0.98753458 2.36372828 4.14801359 -0.995277 -0.097074 0.001067
-0.99539119 2.44349670 3.99297547 -0.995277 -0.097074 -0.001067
-0.98319602 2.31967807 4.12569904 -0.995277 -0.097074 0.001067
-0.98519987 2.34002447 1.52725065 -0.993475 -0.114005 0.003257
-0.99696219 2.45944738 4.43095446 -0.999730 -0.023063 0.003008
-0.98180497 2.30555511 1.87173676 -0.994429 -0.104961 0.009739
-0.99120259 2.40096951 4.50988722 -0.995277 -0.097074 0.001067
-0.99573857 2.44702339 4.14824152 -0.995277 -0.097074 0.001067
-0.99417645 2.43116355 3.63752174 -0.997997 -0.013614 0.061786
-0.99028850 2.39168835 4.48378849 -0.995277 -0.097074 0.001067
-0.98635721 2.35177422 3.17297387 -0.990460 -0.128794 0.049010
-0.99273610 2.41653967 4.49293327 -0.995277 -0.097074 0.001067
-0.98909044 2.37952518 2.47521138 -0.995277 -0.097074 -0.001067
-0.98683214 2.35659623 2.49661541 -0.988665 -0.150135 0.001112
-0.98248547 2.31246471 2.29590774 -0.985435 -0.169745 0.010253
-0.98510945 2.33910561 2.08811331 -0.981707 -0.189371 0.019750
-0.98110396 2.29843807 1.41034162 -0.992621 -0.121211 0.003276
-0.98901510 2.37875986 3.66386151 -0.987240 -0.151972 -0.047564
-0.98771828 2.36559343 1.99511456 -0.994258 -0.106875 -0.005398
-0.98984116 2.38714719 3.62261057 -0.995277 -0.097074 -0.001067
-0.99336696 2.42294455 3.36998320 -0.999340 -0.025677 0.025677
-0.98573792 2.34548616 3.93473983 -0.990076 -0.140491 0.003319
-0.98723167 2.36065245 4.01391745 -0.992457 -0.121996 -0.012090
-0.98517501 2.33977199 1.70088422 -0.989296 -0.143589 -0.026004
-0.99014527 2.39023471 2.98576975 -0.996516 -0.082242 -0.013885
-0.99132574 2.40221977 4.32082129 -0.997391 -0.070864 -0.013750
-0.98592007 2.34733582 4.68088436 -0.989507 -0.141682 -0.028336
-0.98778027 2.36622334 2.02777672 -0.994652 -0.102820 -0.009741
-0.98322153 2.31993794 1.69662595 -0.989296 -0.143589 -0.026004
-0.99272764 2.41645336 2.95028687 -0.998698 -0.050502 -0.007215
-0.99230927 2.41220593 1.25061381 -0.995277 -0.097074 0.001067
-0.99983257 2.48859000 0.63664305 -0.996291 0.084540 0.016052
-0.99575275 2.44716763 1.55419827 -0.995277 -0.097074 -0.001067
-0.99314326 2.42067337 2.74497724 -0.999503 -0.011185 -0.029487
-0.99757934 2.46571350 2.01388431 -0.998197 -0.051649 0.030568
-0.99278557 2.41704130 2.57618570 -0.995277 -0.097074 0.001067
-0.99453306 2.43478441 1.35192072 -0.995277 -0.097074 0.001067
-0.99575204 2.44715977 1.66824949 -0.997132 -0.075076 0.009517
-0.99904239 2.48056722 1.89080083 -0.999731 -0.019129 -0.013088
-0.98750693 2.36344790 1.80161190 -0.995277 -0.097074 -0.001067
-0.98755223 2.36390781 0.91808814 -0.992951 -0.117659 0.014295
-0.99585801 2.44823647 2.39101720 -0.999545 -0.007075 0.029309
-0.99357814 2.42508864 1.10814607 -0.996509 -0.083483 0.001057
-0.99512774 2.44082165 0.98597693 -0.996111 -0.088048 -0.003182
-0.98556709 2.34375262 0.78209627 -0.700305 -0.166303 -0.694202
-0.99218524 2.41094637 1.15085661 -0.996509 -0.083483 0.001057
-0.99930835 2.48326778 1.10528016 -0.999324 0.029785 0.021568
-0.99942702 2.48447227 1.74828517 -0.998783 -0.009277 0.048445
-0.99543035 2.44389439 3.44652104 -0.999310 -0.033823 0.015374
-0.99494886 2.43900585 1.88826096 -0.995277 -0.097074 0.001067
-0.99738139 2.46370316 1.30144095 -0.999972 -0.006910 0.002961
-0.99878538 2.47795796 3.09905028 -0.999928 0.004965 -0.010923
-0.98661214 2.35436296 0.35365453 -0.973381 -0.228822 -0.013042
-0.99259067 2.41506314 2.98067141 -0.996595 -0.081897 -0.009572
-0.99453574 2.43481112 2.45109010 -0.995277 -0.097074 -0.001067
-0.99232131 2.41232800 2.19549489 -0.998178 -0.047633 -0.037048
-0.99386030 2.42795372 3.15515590 -0.997410 -0.069043 0.020182
-0.99394232 2.42878604 3.37484097 -0.999310 -0.033823 0.015374
-0.99850243 2.47508526 4.06825495 -0.995277 -0.097074 -0.001067
-0.99533421 2.44291782 1.79349458 -0.997364 -0.072364 -0.005244
-0.99041408 2.39296389 0.96705407 -0.993011 -0.117406 0.012070
-0.99131894 2.40215135 0.91503006 -0.995277 -0.097074 0.001067
-0.99374187 2.42675138 1.14903200 -0.996509 -0.083483 0.001057
-0.99675012 2.45729375 3.21000457 -0.998487 -0.047148 0.028289
-0.99623853 2.45210028 1.03727210 -0.996132 -0.087863 -0.001059
-0.98987037 2.38744378 1.38445151 -0.994798 -0.100890 0.014103
-0.99786711 2.46863437 2.25969362 -0.997835 -0.065688 -0.003128
-0.99103224 2.39924002 2.45306969 -0.995277 -0.097074 -0.001067
-0.99931026 2.48328662 3.04806495 -0.999941 0.000987 -0.010858
-0.99622476 2.45196009 2.83591509 -0.999928 0.004955 -0.010901
-0.99797344 2.46971393 0.76423746 -0.995277 -0.097074 -0.001067
-0.99155873 2.40458560 2.37840056 -0.995277 -0.097074 0.001067
-0.99163485 2.57522154 4.93007803 -0.995277 0.097074 0.001067
-0.99263352 2.56508207 3.23831010 -0.996655 0.081554 -0.005296
-0.99916220 2.49879622 1.08230138 -0.999198 0.036016 0.017494
-0.99136955 2.57791519 4.57589960 -0.995277 0.097074 0.001067
-0.99485731 2.54250407 2.02055073 -0.999310 0.033823 0.015374
-0.99029630 2.58881187 4.90413618 -0.995277 0.097074 0.001067
-0.99762720 2.51438117 3.34449339 -0.999439 0.033348 0.003032
-0.99186045 2.57293057 2.89095473 -0.995918 0.089171 -0.013966
-0.98326588 2.66019177 4.42901659 -0.983723 0.177697 0.026713
-0.98945445 2.59735918 4.32572031 -0.995277 0.097074 0.001067
-0.98627931 2.62959599 4.26601219 -0.995277 0.097074 -0.001067
-0.99673301 2.52345967 3.46514368 -0.999095 0.041927 0.007158
-0.98431242 2.64956617 4.67967653 -0.989273 0.142300 0.033014
-0.99012715 2.59052896 4.31943083 -0.995277 0.097074 0.001067
-0.99155003 2.57608271 4.57289076 -0.995277 0.097074 0.001067
-0.98938709 2.59804320 4.88373661 -0.995277 0.097074 0.001067
-0.99299139 2.56144810 4.42590523 -0.997185 0.073276 0.015929
-0.99562770 2.53468180 1.77211332 -0.998923 0.044420 -0.013429
-0.98646438 2.62771726 3.63220143 -0.992606 0.118669 -0.025508
-0.99921805 2.49822903 3.83617544 -0.995277 0.097074 0.001067
-0.99042881 2.58746672 2.92448139 -0.994546 0.104293 -0.001075
-0.99015659 2.59022999 3.56690741 -0.993508 0.113760 -0.001083
-0.99494910 2.54157162 2.89923048 -0.998488 0.054726 0.005163
-0.99291867 2.56218648 2.38047242 -0.998128 0.061152 0.001036
-0.99788755 2.51173782 3.26263428 -0.998535 0.051127 -0.017738
-0.99658495 2.52496290 4.33178616 -0.999326 0.021524 -0.029724
-0.99013370 2.59046245 3.01206732 -0.995476 0.094960 0.003201
-0.99904418 2.49999452 2.95644784 -0.999892 0.012934 0.006964
-0.99160862 2.57548785 3.05908751 -0.995906 0.090344 0.003189
-0.99776518 2.51297975 2.20627403 -0.997792 -0.050049 -0.043660
-0.99477506 2.54333854 3.40277410 -0.998957 0.044238 -0.011317
-0.99044824 2.58726907 2.90147066 -0.994541 0.104292 -0.003226
-0.98626149 2.62977719 4.03830814 -0.989900 0.141414 0.010021
-0.99477565 2.54333258 3.88939333 -0.995277 0.097074 0.001067
-0.98576581 2.63480949 4.85525799 -0.995277 0.097074 0.001067
-0.98979563 2.59389520 3.17508745 -0.995277 0.097074 0.001067
-0.98800153 2.61211038 3.88290310 -0.993621 0.112341 0.009816
-0.99444646 2.54667521 2.73785210 -0.998450 0.045145 -0.032547
-0.99844897 2.50603747 2.86609030 -0.999339 0.035654 0.007131
-0.99275368 2.56386161 3.62495661 -0.997609 0.056670 0.039562
-0.99104947 2.58116484 4.28780890 -0.995277 0.097074 -0.001067
-0.99695623 2.52119350 3.19336343 -0.999412 0.033551 -0.007117
-0.99317968 2.55953646 2.84263229 -0.997016 0.077018 -0.005275
-0.98151153 2.67800355 3.26313281 -0.991203 0.131791 0.012182
-0.98801690 2.61195493 1.09634781 -0.993475 0.114005 -0.003257
-0.98302054 2.66268325 3.04286170 -0.995277 0.097074 0.001067
-0.99234664 2.56799436 1.25030267 -0.997364 0.072364 0.005244
-0.98757166 2.61647463 1.03248119 -0.993451 0.113067 -0.016466
-0.99068731 2.58484197 0.64492565 -0.995480 0.094960 0.001067
-0.99262512 2.56516767 0.29172280 -0.995277 0.097074 0.001067
-0.99398595 2.55135036 1.25046170 -0.997614 0.066649 0.017985
-0.98234200 2.66957235 4.60831022 -0.995277 0.097074 0.001067
-0.98182511 2.67481995 2.36738753 -0.986470 0.163847 0.005650
-0.98120022 2.68116450 3.78918147 -0.963636 0.245079 0.106500
-0.98429114 2.64978266 2.95929480 -0.987696 0.156189 0.007866
-0.99003625 2.59145212 0.66280836 -0.995480 0.094960 0.001067
-0.98248094 2.66816139 1.47388756 -0.984684 0.173497 0.017235
-0.99260813 2.56533957 0.30032957 -0.995277 0.097074 0.001067
-0.99557829 2.53518367 0.55603462 -0.995480 0.094960 0.001067
-0.98965704 2.59530234 0.66298103 -0.993294 0.114990 0.012047
-0.98745871 2.61762166 1.24222147 -0.991058 0.133390 0.003307
-0.98285025 2.66441154 1.40416229 -0.985927 0.166039 -0.019467
-0.98640239 2.62834668 1.33644807 -0.988811 0.146448 -0.028381
-0.98761690 2.61601567 1.55295682 -0.982330 0.179361 0.053452
-0.98130935 2.68005633 4.31243181 -0.995277 0.097074 -0.001067
-0.98463207 2.64632058 1.36074102 -0.987971 0.153130 -0.021552
-0.98496300 2.64296055 2.45247817 -0.989311 0.145782 -0.003339
-0.98886567 2.60333657 0.62801760 -0.995480 0.094960 0.001067
-0.98262262 2.66672301 1.11674011 -0.982491 0.185877 -0.012700
-0.98555958 2.63690329 2.81986547 -0.990023 0.140798 -0.005543
-0.99101770 2.58148694 0.39927781 -0.993773 0.111380 -0.003244
-0.98933190 2.59860373 1.79450893 -0.986143 0.129662 -0.103491
-0.98393500 2.65339804 2.54133368 -0.979251 0.200113 -0.031971
-0.98305207 2.66236258 3.13731337 -0.995277 0.097074 0.001067
-0.98801547 2.61196899 1.12186301 -0.994541 0.104292 0.003226
-0.98371375 2.65564442 2.90664196 -0.987971 0.153130 0.021552
-0.99020439 2.58974504 1.09864414 -0.995675 0.092844 0.003202
-0.98124516 2.68070817 4.24989605 -0.992890 0.108825 -0.048242
-0.98459768 2.64666986 3.33689952 -0.989239 0.146100 0.007807
-0.98132157 2.67993212 2.76362658 -0.983370 0.180995 -0.014987
-0.98080969 2.68512964 3.33526635 -0.970688 0.239985 0.013134
-0.98683107 2.62399435 1.12220275 -0.992018 0.126057 -0.003288
-0.98408991 2.65182519 3.44707608 -0.991659 0.128773 0.005503
-0.98778450 2.61431384 2.85727859 -0.992721 0.119830 0.012093
-0.95038950 2.78558183 4.41070890 -0.965834 0.257637 0.028084
-0.97791368 2.69484544 2.85281539 -0.984217 0.176123 0.017267
-0.94557929 2.80143905 3.82813168 -0.952091 0.303913 -0.034048
-0.97843748 2.69311881 2.53338480 -0.976917 0.213591 -0.003501
-0.96227241 2.74640846 4.13498878 -0.956893 0.290376 0.006126
-0.97648585 2.69955254 0.83539474 -0.956644 0.291258 0.001219
-0.95223558 2.77949595 4.89700317 -0.974833 0.222785 0.008251
-0.95156211 2.78171611 4.14127684 -0.952284 0.304080 -0.026279
-0.96980983 2.72156072 1.28331184 -0.987696 0.156189 -0.007866
-0.97527665 2.70353889 1.22291970 -0.988886 0.147713 0.016914
-0.96705574 2.73063993 1.54767442 -0.971923 0.234931 0.013118
-0.97167999 2.71539569 4.14391041 -0.956893 0.290376 0.006126
-0.97852159 2.69284153 0.42529547 -0.967994 0.227688 -0.105576
-0.97499681 2.70446134 0.93561482 -0.974541 0.223059 0.022664
-0.97436243 2.70655274 1.18770111 -0.990141 0.139535 0.012279
-0.96130449 2.74959946 2.21481895 -0.956644 0.291258 -0.001219
-0.96789593 2.72787023 4.15694332 -0.956893 0.290376 0.006126
-0.97976255 2.68875074 3.61675334 -0.980763 0.189020 0.048741
-0.97246790 2.71279812 1.77531147 -0.974949 0.222274 0.008232
-0.95991796 2.75417042 3.96807671 -0.956644 0.291258 0.001219
-0.97784954 2.69505715 2.86070633 -0.984217 0.176123 0.017267
-0.97212309 2.71393490 1.02770281 -0.974990 0.221535 0.017770
-0.97445232 2.70625615 3.84003234 -0.963636 0.245079 0.106500
-0.96518236 2.73681545 3.37931299 -0.970688 0.239985 0.013134
-0.96510720 2.73706341 2.65400171 -0.957321 0.289025 0.001220
-0.94467467 2.80442119 3.98064494 -0.946925 0.321433 0.003723
-0.97577655 2.70189095 2.34767246 -0.966118 0.257063 0.023148
-0.96521032 2.73672342 2.47094917 -0.966118 0.258031 0.006001
-0.97867602 2.69233251 3.79733658 -0.963636 0.245079 0.106500
-0.96749490 2.72919202 2.91248012 -0.980160 0.197434 0.017524
-0.94389832 2.80698061 3.63030052 -0.956644 0.291258 0.001219
-0.95423961 2.77288938 3.37627888 -0.965887 0.256506 -0.035592
-0.95427084 2.77278662 2.96011019 -0.972158 0.229960 0.045019
-0.95825708 2.75964546 4.10233068 -0.956644 0.291258 0.001219
-0.96239799 2.74599457 2.35145807 -0.959055 0.283219 -0.001216
-0.97396749 2.70785475 3.56511378 -0.973953 0.226747 0.001175
-0.95998234 2.75395799 2.13946009 -0.956644 0.291258 -0.001219
-0.96040970 2.75254917 2.76803517 -0.977601 0.210073 -0.012909
-0.95800722 2.76046920 4.74993038 -0.959611 0.280350 -0.023465
-0.97945279 2.68977165 3.40366745 -0.971011 0.238890 0.008320
-0.95875734 2.75799632 0.67527467 -0.956644 0.291258 -0.001219
-0.96660370 2.73213005 0.58802694 -0.956644 0.291258 0.001219
-0.94854689 2.79165626 1.02311337 -0.956644 0.291258 0.001219
-0.94352919 2.80819750 1.38745570 -0.935854 0.352366 0.003789
-0.94246811 2.81169534 2.39235330 -0.956644 0.291258 -0.001219
-0.95440853 2.77233267 1.75713742 -0.956644 0.291258 -0.001219
-0.94054246 2.81804347 1.61074722 -0.949905 0.312517 -0.003706
-0.95608121 2.76681852 2.01382899 -0.956644 0.291258 -0.001219
-0.95747083 2.76223755 0.46728286 -0.956644 0.291258 0.001219
-0.94619066 2.79942369 2.43256927 -0.956644 0.291258 -0.001219
-0.92409521 2.87226343 1.18106008 -0.910622 0.412481 -0.025039
-0.93755817 2.82788134 0.42185149 -0.949306 0.313934 -0.016260
-0.94945574 2.78866029 2.18404341 -0.953438 0.301281 0.013638
-0.93648070 2.83143353 0.69562095 -0.952227 0.304962 -0.016182
-0.92992485 2.85304546 1.31674170 -0.928114 0.368341 0.054129
-0.92631811 2.86493564 0.41051862 -0.949306 0.313934 -0.016260
-0.93976307 2.82061315 1.80573022 -0.947587 0.319200 0.013769
-0.94904023 2.79002976 1.70628750 -0.956644 0.291258 -0.001219
-0.96824944 2.72670484 0.93210840 -0.956644 0.291258 0.001219
-0.94016045 2.81930256 1.94849157 -0.941904 0.335766 -0.008803
-0.95017475 2.78628969 1.66438699 -0.952066 0.305890 -0.001228
-0.93797737 2.82649946 1.52069521 -0.938608 0.344872 -0.008843
-0.92832744 2.85831118 2.37371087 -0.956644 0.291258 -0.001219
-0.92858917 2.85744858 0.78457719 -0.922027 0.387071 0.006430
-0.95936465 2.75599432 0.90919423 -0.956644 0.291258 0.001219
-0.94101369 2.81649017 0.43191722 -0.953587 0.299484 -0.031327
-0.93845654 2.82491994 2.59567952 -0.951648 0.290088 -0.101072
-0.93226624 2.84532690 2.17094231 -0.946411 0.321399 -0.031759
-0.94390136 2.80697036 1.80198658 -0.947587 0.319200 0.013769
-0.96515054 2.73692083 0.88444197 -0.956644 0.291258 0.001219
-0.93914694 2.82264400 3.53461552 -0.939081 0.341367 -0.039934
-0.93620116 2.83235502 3.77789330 -0.930379 0.364061 0.043061
-0.94869548 2.79116631 1.08263886 -0.952057 0.305797 -0.008666
-0.97234213 2.71321297 0.72826320 -0.974432 0.219642 -0.047326
-0.95371884 2.77460599 0.67111379 -0.950873 0.309558 -0.003700
-0.93624651 2.83220577 0.42220274 -0.949306 0.313934 -0.016260
